,track_name,artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
563,eres mi niña - raggamuffin love,digital dread,4NFZRaxF3MsBXG2vwJYuOM,0.727,0.791,6,-5.727,0,0.243,0.0774,1.36e-05,0.104,0.652,176.024,audio_features,spotify:track:4NFZRaxF3MsBXG2vwJYuOM,https://api.spotify.com/v1/tracks/4NFZRaxF3MsBXG2vwJYuOM,https://api.spotify.com/v1/audio-analysis/4NFZRaxF3MsBXG2vwJYuOM,209920,4
564,secret oktober - 2010 remaster,duran duran,315oShanenvc924dXOi7od,0.303,0.74,0,-8.014,1,0.0402,0.431,0.0,0.245,0.671,69.434,audio_features,spotify:track:315oShanenvc924dXOi7od,https://api.spotify.com/v1/tracks/315oShanenvc924dXOi7od,https://api.spotify.com/v1/audio-analysis/315oShanenvc924dXOi7od,169520,4
565,beside you,keshi,1Fhb9iJPufNMZSwupsXiRe,0.711,0.747,0,-6.335,1,0.0523,0.459,0.0,0.0957,0.852,136.0,audio_features,spotify:track:1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/tracks/1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/audio-analysis/1Fhb9iJPufNMZSwupsXiRe,166023,4
566,more than all the stars,laura sullivan,5NZAXNg5JGgAhxA8J2Sjsk,0.503,0.141,1,-26.212,1,0.0315,0.992,0.946,0.108,0.579,119.781,audio_features,spotify:track:5NZAXNg5JGgAhxA8J2Sjsk,https://api.spotify.com/v1/tracks/5NZAXNg5JGgAhxA8J2Sjsk,https://api.spotify.com/v1/audio-analysis/5NZAXNg5JGgAhxA8J2Sjsk,141141,3
567,tô por aí - ao vivo,di paullo & paulino,4XO4EmzXnytBj31vYPC7eT,0.434,0.654,8,-4.697,1,0.0295,0.538,0.0,0.924,0.502,116.415,audio_features,spotify:track:4XO4EmzXnytBj31vYPC7eT,https://api.spotify.com/v1/tracks/4XO4EmzXnytBj31vYPC7eT,https://api.spotify.com/v1/audio-analysis/4XO4EmzXnytBj31vYPC7eT,278520,4
568,em tua presença - ao vivo,nívea soares,2xpotltTAOvJbWJgJKCUoI,0.224,0.619,4,-7.102,0,0.0393,0.0321,1.15e-05,0.77,0.0946,156.045,audio_features,spotify:track:2xpotltTAOvJbWJgJKCUoI,https://api.spotify.com/v1/tracks/2xpotltTAOvJbWJgJKCUoI,https://api.spotify.com/v1/audio-analysis/2xpotltTAOvJbWJgJKCUoI,790360,4
569,até o fim,strike,0dVQrji8H7dHlWj5TmHSJ9,0.569,0.93,8,-2.655,0,0.0559,0.00152,0.0,0.0856,0.883,149.024,audio_features,spotify:track:0dVQrji8H7dHlWj5TmHSJ9,https://api.spotify.com/v1/tracks/0dVQrji8H7dHlWj5TmHSJ9,https://api.spotify.com/v1/audio-analysis/0dVQrji8H7dHlWj5TmHSJ9,206827,4
570,caminhão é assim - ao vivo,gian & giovani,18T2cbYvvq5pNPRgzpO0eN,0.649,0.647,9,-6.222,1,0.036,0.601,0.0,0.713,0.668,106.024,audio_features,spotify:track:18T2cbYvvq5pNPRgzpO0eN,https://api.spotify.com/v1/tracks/18T2cbYvvq5pNPRgzpO0eN,https://api.spotify.com/v1/audio-analysis/18T2cbYvvq5pNPRgzpO0eN,224697,4
571,rumbly in my tumbly,billboard baby lullabies,4BI2jaIIivrlLkqAashzpO,0.763,0.321,3,-16.509,1,0.0653,0.996,0.773,0.143,0.477,138.085,audio_features,spotify:track:4BI2jaIIivrlLkqAashzpO,https://api.spotify.com/v1/tracks/4BI2jaIIivrlLkqAashzpO,https://api.spotify.com/v1/audio-analysis/4BI2jaIIivrlLkqAashzpO,92435,4
572,25 years of silence in the attic,eternal griefs,1KceOX4yTiwRHqJFHcmEWp,0.192,0.51,4,-15.102,0,0.0458,0.000194,0.804,0.0935,0.0753,134.662,audio_features,spotify:track:1KceOX4yTiwRHqJFHcmEWp,https://api.spotify.com/v1/tracks/1KceOX4yTiwRHqJFHcmEWp,https://api.spotify.com/v1/audio-analysis/1KceOX4yTiwRHqJFHcmEWp,922929,4
573,飛女正傳,miriam yeung,6O0Gk3lNE1NwxOBL9Ry3I6,0.665,0.47,5,-5.543,1,0.0302,0.802,0.0,0.123,0.345,119.935,audio_features,spotify:track:6O0Gk3lNE1NwxOBL9Ry3I6,https://api.spotify.com/v1/tracks/6O0Gk3lNE1NwxOBL9Ry3I6,https://api.spotify.com/v1/audio-analysis/6O0Gk3lNE1NwxOBL9Ry3I6,247440,4
574,oulala,vundabar,499SvLeXfMRLhi6BSrPU3Y,0.394,0.708,9,-5.401,1,0.0361,0.174,0.00728,0.139,0.551,81.922,audio_features,spotify:track:499SvLeXfMRLhi6BSrPU3Y,https://api.spotify.com/v1/tracks/499SvLeXfMRLhi6BSrPU3Y,https://api.spotify.com/v1/audio-analysis/499SvLeXfMRLhi6BSrPU3Y,264347,4
575,syksyn muistoja,taisto tammi,1CDyOhabXfrSNUYdtxWWqs,0.31,0.214,4,-15.613,0,0.0464,0.747,1.25e-05,0.155,0.461,102.138,audio_features,spotify:track:1CDyOhabXfrSNUYdtxWWqs,https://api.spotify.com/v1/tracks/1CDyOhabXfrSNUYdtxWWqs,https://api.spotify.com/v1/audio-analysis/1CDyOhabXfrSNUYdtxWWqs,183533,4
576,senhor te quero,ministério vineyard,6WmlPRkJH68P7tmkFuQe3z,0.507,0.676,7,-8.192,1,0.0326,0.677,1.35e-05,0.677,0.513,130.834,audio_features,spotify:track:6WmlPRkJH68P7tmkFuQe3z,https://api.spotify.com/v1/tracks/6WmlPRkJH68P7tmkFuQe3z,https://api.spotify.com/v1/audio-analysis/6WmlPRkJH68P7tmkFuQe3z,277893,4
577,forgotten,the browning,5XX3kOTIOEf8aFu2YCbHQi,0.412,0.983,8,-4.296,1,0.0914,2.08e-05,0.213,0.255,0.307,150.009,audio_features,spotify:track:5XX3kOTIOEf8aFu2YCbHQi,https://api.spotify.com/v1/tracks/5XX3kOTIOEf8aFu2YCbHQi,https://api.spotify.com/v1/audio-analysis/5XX3kOTIOEf8aFu2YCbHQi,174200,4
578,vete de aquí,carlos lico,3gHDVQatKa5upJZT1zYPIc,0.439,0.419,2,-8.717,1,0.0327,0.772,0.0,0.529,0.66,78.086,audio_features,spotify:track:3gHDVQatKa5upJZT1zYPIc,https://api.spotify.com/v1/tracks/3gHDVQatKa5upJZT1zYPIc,https://api.spotify.com/v1/audio-analysis/3gHDVQatKa5upJZT1zYPIc,224049,4
579,a melhor banda de todos os tempos da última semana,titãs,0J4r8Vmq34tTWw0g0wanKP,0.48,0.976,2,-3.24,1,0.0552,0.0224,0.0,0.145,0.941,165.812,audio_features,spotify:track:0J4r8Vmq34tTWw0g0wanKP,https://api.spotify.com/v1/tracks/0J4r8Vmq34tTWw0g0wanKP,https://api.spotify.com/v1/audio-analysis/0J4r8Vmq34tTWw0g0wanKP,185467,4
580,vibrations on a string,rival consoles,6UdhadB8RTc9cVGIljWdqv,0.534,0.674,1,-13.005,0,0.04,0.0439,0.858,0.319,0.0333,120.028,audio_features,spotify:track:6UdhadB8RTc9cVGIljWdqv,https://api.spotify.com/v1/tracks/6UdhadB8RTc9cVGIljWdqv,https://api.spotify.com/v1/audio-analysis/6UdhadB8RTc9cVGIljWdqv,369660,4
581,memories of you,last child,3z3zAnQEhtEhbxSfpKCi1H,0.609,0.869,2,-7.95,1,0.12,0.00396,0.0,0.15,0.726,112.071,audio_features,spotify:track:3z3zAnQEhtEhbxSfpKCi1H,https://api.spotify.com/v1/tracks/3z3zAnQEhtEhbxSfpKCi1H,https://api.spotify.com/v1/audio-analysis/3z3zAnQEhtEhbxSfpKCi1H,229226,4
582,mejorar la memoria ondas alfa,mc_team,6itTRDLwxG43NhRe8DRvpS,0.228,0.127,7,-25.494,1,0.0598,0.924,0.777,0.14,0.0363,128.591,audio_features,spotify:track:6itTRDLwxG43NhRe8DRvpS,https://api.spotify.com/v1/tracks/6itTRDLwxG43NhRe8DRvpS,https://api.spotify.com/v1/audio-analysis/6itTRDLwxG43NhRe8DRvpS,555827,3
583,here in the real world,george jones,1nH5rJ7eumbnAilhAV3WD6,0.546,0.518,3,-5.385,1,0.0247,0.574,2.36e-05,0.0832,0.475,87.973,audio_features,spotify:track:1nH5rJ7eumbnAilhAV3WD6,https://api.spotify.com/v1/tracks/1nH5rJ7eumbnAilhAV3WD6,https://api.spotify.com/v1/audio-analysis/1nH5rJ7eumbnAilhAV3WD6,220280,4
584,destination unknown,missing persons,0QyMDyosGai50pjaFbC1NO,0.698,0.53,5,-14.035,1,0.0491,0.0173,0.0254,0.0632,0.272,120.735,audio_features,spotify:track:0QyMDyosGai50pjaFbC1NO,https://api.spotify.com/v1/tracks/0QyMDyosGai50pjaFbC1NO,https://api.spotify.com/v1/audio-analysis/0QyMDyosGai50pjaFbC1NO,216840,4
585,if i could fly,joe satriani,1nTIlEfFDYpeRTkvhdF6I3,0.55,0.953,2,-3.65,1,0.0343,5.4e-05,0.927,0.118,0.364,129.987,audio_features,spotify:track:1nTIlEfFDYpeRTkvhdF6I3,https://api.spotify.com/v1/tracks/1nTIlEfFDYpeRTkvhdF6I3,https://api.spotify.com/v1/audio-analysis/1nTIlEfFDYpeRTkvhdF6I3,391080,4
586,f it up,jason derulo,7HKgmhsgsJw1Q61brYE4o3,0.847,0.853,11,-4.724,0,0.123,0.11,0.0,0.14,0.811,100.006,audio_features,spotify:track:7HKgmhsgsJw1Q61brYE4o3,https://api.spotify.com/v1/tracks/7HKgmhsgsJw1Q61brYE4o3,https://api.spotify.com/v1/audio-analysis/7HKgmhsgsJw1Q61brYE4o3,157079,4
587,為我鼓掌,andy lau,6bXmY7NlYFirDzGOaRzvmO,0.483,0.934,7,-3.768,0,0.0679,0.0101,1.32e-05,0.149,0.54,160.162,audio_features,spotify:track:6bXmY7NlYFirDzGOaRzvmO,https://api.spotify.com/v1/tracks/6bXmY7NlYFirDzGOaRzvmO,https://api.spotify.com/v1/audio-analysis/6bXmY7NlYFirDzGOaRzvmO,268000,4
588,don't forget to feed the reindeer,peggy lee,3SxcaSYD2HfvaV8rwk18zv,0.754,0.129,4,-16.7,1,0.0621,0.915,3.93e-05,0.262,0.877,115.733,audio_features,spotify:track:3SxcaSYD2HfvaV8rwk18zv,https://api.spotify.com/v1/tracks/3SxcaSYD2HfvaV8rwk18zv,https://api.spotify.com/v1/audio-analysis/3SxcaSYD2HfvaV8rwk18zv,167827,4
589,it's so hard to hold on,trampled by turtles,6KXtEJkHhWrS4NbkVd8KYJ,0.576,0.663,2,-7.999,1,0.0267,0.409,0.000339,0.128,0.581,126.367,audio_features,spotify:track:6KXtEJkHhWrS4NbkVd8KYJ,https://api.spotify.com/v1/tracks/6KXtEJkHhWrS4NbkVd8KYJ,https://api.spotify.com/v1/audio-analysis/6KXtEJkHhWrS4NbkVd8KYJ,217960,4
590,more light - radio edit,bochum welt,1dC7w5XX6UB7u0HYJHqZTb,0.477,0.273,0,-16.806,1,0.0468,0.0525,0.795,0.108,0.343,112.548,audio_features,spotify:track:1dC7w5XX6UB7u0HYJHqZTb,https://api.spotify.com/v1/tracks/1dC7w5XX6UB7u0HYJHqZTb,https://api.spotify.com/v1/audio-analysis/1dC7w5XX6UB7u0HYJHqZTb,179000,3
591,confusão,nêgo jhá,4qSKAu4M6RRUETvdtII848,0.841,0.808,9,-2.834,0,0.0491,0.116,1.42e-05,0.134,0.654,135.074,audio_features,spotify:track:4qSKAu4M6RRUETvdtII848,https://api.spotify.com/v1/tracks/4qSKAu4M6RRUETvdtII848,https://api.spotify.com/v1/audio-analysis/4qSKAu4M6RRUETvdtII848,110733,4
592,cartonero,attaque 77,1JiKG47wsKUFSJwzmSkMwN,0.5,0.831,5,-4.582,0,0.0383,0.00718,0.0,0.275,0.813,169.874,audio_features,spotify:track:1JiKG47wsKUFSJwzmSkMwN,https://api.spotify.com/v1/tracks/1JiKG47wsKUFSJwzmSkMwN,https://api.spotify.com/v1/audio-analysis/1JiKG47wsKUFSJwzmSkMwN,192693,4
593,conflict,idlefon,0JHnKrQAMmX3CONJ0t1d9q,0.512,0.572,9,-10.531,0,0.03,0.354,0.961,0.0916,0.0521,119.988,audio_features,spotify:track:0JHnKrQAMmX3CONJ0t1d9q,https://api.spotify.com/v1/tracks/0JHnKrQAMmX3CONJ0t1d9q,https://api.spotify.com/v1/audio-analysis/0JHnKrQAMmX3CONJ0t1d9q,365595,4
594,nero forte,slipknot,56fiFTRrSiHHH3gBeaTg2P,0.336,0.978,7,-2.358,1,0.0846,0.000437,0.000525,0.138,0.496,129.842,audio_features,spotify:track:56fiFTRrSiHHH3gBeaTg2P,https://api.spotify.com/v1/tracks/56fiFTRrSiHHH3gBeaTg2P,https://api.spotify.com/v1/audio-analysis/56fiFTRrSiHHH3gBeaTg2P,315177,4
595,steamroller,kanine,1JWUADVbWUsJPix8A4ihQA,0.763,0.965,6,0.478,1,0.315,0.00197,0.455,0.314,0.366,174.879,audio_features,spotify:track:1JWUADVbWUsJPix8A4ihQA,https://api.spotify.com/v1/tracks/1JWUADVbWUsJPix8A4ihQA,https://api.spotify.com/v1/audio-analysis/1JWUADVbWUsJPix8A4ihQA,246861,4
596,un beso y una flor,nino bravo,5IU4JO2cpa0wPK8oQWFfCr,0.258,0.522,9,-9.859,1,0.0316,0.688,0.0,0.0703,0.419,167.582,audio_features,spotify:track:5IU4JO2cpa0wPK8oQWFfCr,https://api.spotify.com/v1/tracks/5IU4JO2cpa0wPK8oQWFfCr,https://api.spotify.com/v1/audio-analysis/5IU4JO2cpa0wPK8oQWFfCr,272800,4
597,"ateş, elbet",keişan,5rtEABE6O3vt9ERu5NYEEw,0.537,0.524,8,-8.218,1,0.108,0.231,2.16e-06,0.143,0.138,144.691,audio_features,spotify:track:5rtEABE6O3vt9ERu5NYEEw,https://api.spotify.com/v1/tracks/5rtEABE6O3vt9ERu5NYEEw,https://api.spotify.com/v1/audio-analysis/5rtEABE6O3vt9ERu5NYEEw,241787,4
598,constant broad spectrum noise loop to drown out sounds & loud city noises,white noise baby sleep,7dwSZfYZgdwiYO3s4VBU61,0.0532,2.03e-05,8,-17.995,0,0.0807,1.11e-06,0.279,0.417,1e-05,58.621,audio_features,spotify:track:7dwSZfYZgdwiYO3s4VBU61,https://api.spotify.com/v1/tracks/7dwSZfYZgdwiYO3s4VBU61,https://api.spotify.com/v1/audio-analysis/7dwSZfYZgdwiYO3s4VBU61,593502,4
599,animals,nickelback,3rjM7GhxdVq1YySsHBs21i,0.572,0.961,7,-3.089,1,0.0625,0.000734,0.021,0.207,0.818,76.998,audio_features,spotify:track:3rjM7GhxdVq1YySsHBs21i,https://api.spotify.com/v1/tracks/3rjM7GhxdVq1YySsHBs21i,https://api.spotify.com/v1/audio-analysis/3rjM7GhxdVq1YySsHBs21i,186600,4
600,honrar teu nome,cpm 22,7fasnWhDdCbisVyDXbC5pw,0.534,0.973,8,-4.274,0,0.0585,0.000866,0.0,0.0585,0.763,125.956,audio_features,spotify:track:7fasnWhDdCbisVyDXbC5pw,https://api.spotify.com/v1/tracks/7fasnWhDdCbisVyDXbC5pw,https://api.spotify.com/v1/audio-analysis/7fasnWhDdCbisVyDXbC5pw,248933,4
601,fuck machine,mindless self indulgence,6vemhd0tPB9kQhlgHWxVXE,0.602,0.967,5,-4.328,0,0.062,0.000167,6.23e-06,0.0784,0.49,151.01,audio_features,spotify:track:6vemhd0tPB9kQhlgHWxVXE,https://api.spotify.com/v1/tracks/6vemhd0tPB9kQhlgHWxVXE,https://api.spotify.com/v1/audio-analysis/6vemhd0tPB9kQhlgHWxVXE,204394,4
602,oc (aslında alkol hala damarımda),kilink,4bPBhZBFJ2OR6VoRa09Cj0,0.593,0.284,4,-12.263,1,0.039,0.628,2.99e-06,0.11,0.104,147.403,audio_features,spotify:track:4bPBhZBFJ2OR6VoRa09Cj0,https://api.spotify.com/v1/tracks/4bPBhZBFJ2OR6VoRa09Cj0,https://api.spotify.com/v1/audio-analysis/4bPBhZBFJ2OR6VoRa09Cj0,140356,4
603,de ballade van flemmingrad,benja bruijning,15UNgeylvvmt6GNmIyLIDt,0.638,0.231,2,-12.541,1,0.0618,0.96,0.0,0.092,0.654,109.022,audio_features,spotify:track:15UNgeylvvmt6GNmIyLIDt,https://api.spotify.com/v1/tracks/15UNgeylvvmt6GNmIyLIDt,https://api.spotify.com/v1/audio-analysis/15UNgeylvvmt6GNmIyLIDt,44360,3
604,willie 'blackie' johnson,bret ernst,3hK57X5Ob6QP4xJpDFZvqR,0.63,0.614,6,-8.141,1,0.932,0.851,0.0,0.962,0.541,80.019,audio_features,spotify:track:3hK57X5Ob6QP4xJpDFZvqR,https://api.spotify.com/v1/tracks/3hK57X5Ob6QP4xJpDFZvqR,https://api.spotify.com/v1/audio-analysis/3hK57X5Ob6QP4xJpDFZvqR,120987,4
605,pisces legs,full of hell,2PW2EHGDd1NrjyeQuuT2mW,0.118,0.789,0,-5.003,1,0.05,1.51e-06,0.814,0.394,0.416,157.836,audio_features,spotify:track:2PW2EHGDd1NrjyeQuuT2mW,https://api.spotify.com/v1/tracks/2PW2EHGDd1NrjyeQuuT2mW,https://api.spotify.com/v1/audio-analysis/2PW2EHGDd1NrjyeQuuT2mW,107773,4
606,second chapter,enigma,1mITvds7JRzV7WJhsnGGpn,0.154,0.115,1,-25.371,0,0.0361,0.202,0.931,0.0788,0.0707,70.195,audio_features,spotify:track:1mITvds7JRzV7WJhsnGGpn,https://api.spotify.com/v1/tracks/1mITvds7JRzV7WJhsnGGpn,https://api.spotify.com/v1/audio-analysis/1mITvds7JRzV7WJhsnGGpn,135293,3
607,lo mejor de mí,carajo,6mLVlAgFX3uGce1b1XjeA7,0.518,0.511,1,-7.297,1,0.0287,0.249,0.000109,0.0777,0.0533,129.024,audio_features,spotify:track:6mLVlAgFX3uGce1b1XjeA7,https://api.spotify.com/v1/tracks/6mLVlAgFX3uGce1b1XjeA7,https://api.spotify.com/v1/audio-analysis/6mLVlAgFX3uGce1b1XjeA7,235446,4
608,barco a venus - en vivo,ana torroja,5yCbczQ276D4j3mLtN6Iqc,0.551,0.906,2,-5.872,0,0.0588,0.067,0.000122,0.937,0.477,156.897,audio_features,spotify:track:5yCbczQ276D4j3mLtN6Iqc,https://api.spotify.com/v1/tracks/5yCbczQ276D4j3mLtN6Iqc,https://api.spotify.com/v1/audio-analysis/5yCbczQ276D4j3mLtN6Iqc,245680,4
609,lychnobite,the red pears,4YFYMB1UBKVolmYOiKUtDx,0.325,0.513,2,-8.783,0,0.0374,0.00144,0.747,0.0964,0.124,70.451,audio_features,spotify:track:4YFYMB1UBKVolmYOiKUtDx,https://api.spotify.com/v1/tracks/4YFYMB1UBKVolmYOiKUtDx,https://api.spotify.com/v1/audio-analysis/4YFYMB1UBKVolmYOiKUtDx,170435,4
610,death of the god of light,brothers of metal,1OnHeldjfrF6Zx3FnS1zQ5,0.506,0.911,1,-5.341,1,0.0397,1.94e-05,0.0288,0.335,0.276,112.489,audio_features,spotify:track:1OnHeldjfrF6Zx3FnS1zQ5,https://api.spotify.com/v1/tracks/1OnHeldjfrF6Zx3FnS1zQ5,https://api.spotify.com/v1/audio-analysis/1OnHeldjfrF6Zx3FnS1zQ5,210332,1
611,she moved through the fair,méav,6JNS23wmaMWpZflrkGjh07,0.173,0.369,10,-13.554,1,0.0462,0.611,0.0215,0.141,0.0768,170.309,audio_features,spotify:track:6JNS23wmaMWpZflrkGjh07,https://api.spotify.com/v1/tracks/6JNS23wmaMWpZflrkGjh07,https://api.spotify.com/v1/audio-analysis/6JNS23wmaMWpZflrkGjh07,250358,4
612,minha luta,oficina g3,6sM30rbZYMZSwsct7qIwv6,0.562,0.619,2,-5.718,1,0.0303,0.00343,0.000325,0.0792,0.171,124.975,audio_features,spotify:track:6sM30rbZYMZSwsct7qIwv6,https://api.spotify.com/v1/tracks/6sM30rbZYMZSwsct7qIwv6,https://api.spotify.com/v1/audio-analysis/6sM30rbZYMZSwsct7qIwv6,256813,4
613,hairy caterpillar,amy liz,69t4F5nuUDK8l424dXZQG4,0.45,0.168,10,-9.733,1,0.0266,0.73,0.0,0.0953,0.205,85.567,audio_features,spotify:track:69t4F5nuUDK8l424dXZQG4,https://api.spotify.com/v1/tracks/69t4F5nuUDK8l424dXZQG4,https://api.spotify.com/v1/audio-analysis/69t4F5nuUDK8l424dXZQG4,64900,3
614,m.,anıl emre daldal,6wfb4nI2Vih263JqC8WSoW,0.575,0.366,1,-13.644,0,0.0281,0.568,0.957,0.129,0.444,100.004,audio_features,spotify:track:6wfb4nI2Vih263JqC8WSoW,https://api.spotify.com/v1/tracks/6wfb4nI2Vih263JqC8WSoW,https://api.spotify.com/v1/audio-analysis/6wfb4nI2Vih263JqC8WSoW,223750,4
615,matkar maya ko ahankar,kabir cafe,18dts4OqWOQTGFlMTGodkk,0.797,0.515,1,-6.289,1,0.0257,0.614,1.32e-05,0.138,0.612,107.48,audio_features,spotify:track:18dts4OqWOQTGFlMTGodkk,https://api.spotify.com/v1/tracks/18dts4OqWOQTGFlMTGodkk,https://api.spotify.com/v1/audio-analysis/18dts4OqWOQTGFlMTGodkk,365673,1
616,forma 2000,nicola conte,1COMHmcNuwD1U2ksQkgl7C,0.532,0.984,9,-6.799,0,0.0507,0.0618,0.0861,0.118,0.765,194.947,audio_features,spotify:track:1COMHmcNuwD1U2ksQkgl7C,https://api.spotify.com/v1/tracks/1COMHmcNuwD1U2ksQkgl7C,https://api.spotify.com/v1/audio-analysis/1COMHmcNuwD1U2ksQkgl7C,360490,4
617,house of wolves,my chemical romance,7j2Bmzpnf6RwEWEQ2sv8Ho,0.445,0.977,0,-2.674,1,0.0995,0.000347,0.0235,0.126,0.239,105.825,audio_features,spotify:track:7j2Bmzpnf6RwEWEQ2sv8Ho,https://api.spotify.com/v1/tracks/7j2Bmzpnf6RwEWEQ2sv8Ho,https://api.spotify.com/v1/audio-analysis/7j2Bmzpnf6RwEWEQ2sv8Ho,184000,4
618,世界のつづき,ado,5J4Be2G6Dx8jQz2oEPZIrC,0.368,0.327,9,-7.331,1,0.029,0.406,0.0,0.103,0.21,75.209,audio_features,spotify:track:5J4Be2G6Dx8jQz2oEPZIrC,https://api.spotify.com/v1/tracks/5J4Be2G6Dx8jQz2oEPZIrC,https://api.spotify.com/v1/audio-analysis/5J4Be2G6Dx8jQz2oEPZIrC,287987,4
619,la tulumbana,carlos di fulvio,1VOXRL1bcfR0xOjJWA55p2,0.62,0.445,2,-8.625,0,0.0486,0.847,9.12e-05,0.117,0.679,147.013,audio_features,spotify:track:1VOXRL1bcfR0xOjJWA55p2,https://api.spotify.com/v1/tracks/1VOXRL1bcfR0xOjJWA55p2,https://api.spotify.com/v1/audio-analysis/1VOXRL1bcfR0xOjJWA55p2,160720,3
620,rock'n me,steve miller band,3OPBc7UI8897LoM4KsTPT2,0.529,0.854,4,-4.992,1,0.0362,0.0579,0.0,0.225,0.961,129.381,audio_features,spotify:track:3OPBc7UI8897LoM4KsTPT2,https://api.spotify.com/v1/tracks/3OPBc7UI8897LoM4KsTPT2,https://api.spotify.com/v1/audio-analysis/3OPBc7UI8897LoM4KsTPT2,191800,4
621,jack your body,j.m. silk,7wEH0VPwRk4y0GWa6cxCDY,0.805,0.765,10,-8.301,0,0.0674,0.0107,0.327,0.23,0.909,121.904,audio_features,spotify:track:7wEH0VPwRk4y0GWa6cxCDY,https://api.spotify.com/v1/tracks/7wEH0VPwRk4y0GWa6cxCDY,https://api.spotify.com/v1/audio-analysis/7wEH0VPwRk4y0GWa6cxCDY,411947,4
622,hand me down world,the guess who,5WOJuP8YyDD7TSeL5miBDt,0.432,0.783,0,-4.349,1,0.0387,0.402,0.0,0.67,0.948,201.694,audio_features,spotify:track:5WOJuP8YyDD7TSeL5miBDt,https://api.spotify.com/v1/tracks/5WOJuP8YyDD7TSeL5miBDt,https://api.spotify.com/v1/audio-analysis/5WOJuP8YyDD7TSeL5miBDt,206493,4
623,twisted,oscar hollis,1vuLMF20jm8Y0bupcAf1FR,0.458,0.271,1,-9.598,1,0.0982,0.674,0.916,0.117,0.0395,81.858,audio_features,spotify:track:1vuLMF20jm8Y0bupcAf1FR,https://api.spotify.com/v1/tracks/1vuLMF20jm8Y0bupcAf1FR,https://api.spotify.com/v1/audio-analysis/1vuLMF20jm8Y0bupcAf1FR,156585,4
624,someday my day will come,george jones,4uvsg5eP4U0pc3awOgmX8r,0.55,0.247,7,-14.927,1,0.0265,0.882,0.000331,0.191,0.346,76.455,audio_features,spotify:track:4uvsg5eP4U0pc3awOgmX8r,https://api.spotify.com/v1/tracks/4uvsg5eP4U0pc3awOgmX8r,https://api.spotify.com/v1/audio-analysis/4uvsg5eP4U0pc3awOgmX8r,151093,4
625,potřebujem další válku,reznik,48VOu2oGpXg9gA7K9NxAjQ,0.776,0.697,6,-6.594,1,0.108,0.0384,0.0,0.748,0.347,92.548,audio_features,spotify:track:48VOu2oGpXg9gA7K9NxAjQ,https://api.spotify.com/v1/tracks/48VOu2oGpXg9gA7K9NxAjQ,https://api.spotify.com/v1/audio-analysis/48VOu2oGpXg9gA7K9NxAjQ,150487,4
626,someday,roy davis jr.,2GWSwzVgURDhJhOHPbYFBU,0.839,0.517,6,-13.131,0,0.0556,0.0124,0.0584,0.103,0.795,110.068,audio_features,spotify:track:2GWSwzVgURDhJhOHPbYFBU,https://api.spotify.com/v1/tracks/2GWSwzVgURDhJhOHPbYFBU,https://api.spotify.com/v1/audio-analysis/2GWSwzVgURDhJhOHPbYFBU,264493,4
627,brain scratch,tension prophecy,1lgqemZ33dy7SBhJ3ZOcm8,0.417,0.961,1,-6.332,1,0.091,6.48e-05,0.85,0.209,0.233,109.998,audio_features,spotify:track:1lgqemZ33dy7SBhJ3ZOcm8,https://api.spotify.com/v1/tracks/1lgqemZ33dy7SBhJ3ZOcm8,https://api.spotify.com/v1/audio-analysis/1lgqemZ33dy7SBhJ3ZOcm8,252567,4
628,tourniquet,marilyn manson,2YGwSRjcY4Hjz6fktW9619,0.541,0.854,5,-7.066,0,0.0426,0.00109,0.000199,0.781,0.381,90.066,audio_features,spotify:track:2YGwSRjcY4Hjz6fktW9619,https://api.spotify.com/v1/tracks/2YGwSRjcY4Hjz6fktW9619,https://api.spotify.com/v1/audio-analysis/2YGwSRjcY4Hjz6fktW9619,269000,4
629,was macht einen könig aus,patrick stanke,2BxtysHaWJt9a4CeeE6tEp,0.439,0.458,1,-5.741,1,0.0369,0.773,1.34e-05,0.0931,0.166,69.559,audio_features,spotify:track:2BxtysHaWJt9a4CeeE6tEp,https://api.spotify.com/v1/tracks/2BxtysHaWJt9a4CeeE6tEp,https://api.spotify.com/v1/audio-analysis/2BxtysHaWJt9a4CeeE6tEp,189364,3
630,the black expression,"sarah, the illstrumentalist",4I1cK30LsgAdJjNJAVxWGE,0.842,0.501,11,-9.622,1,0.178,0.312,0.798,0.0982,0.781,115.492,audio_features,spotify:track:4I1cK30LsgAdJjNJAVxWGE,https://api.spotify.com/v1/tracks/4I1cK30LsgAdJjNJAVxWGE,https://api.spotify.com/v1/audio-analysis/4I1cK30LsgAdJjNJAVxWGE,136411,4
631,mambo no. 5 (a little bit of...),lou bega,6x4tKaOzfNJpEJHySoiJcs,0.622,0.807,5,-6.752,0,0.408,0.103,0.0,0.306,0.892,174.06,audio_features,spotify:track:6x4tKaOzfNJpEJHySoiJcs,https://api.spotify.com/v1/tracks/6x4tKaOzfNJpEJHySoiJcs,https://api.spotify.com/v1/audio-analysis/6x4tKaOzfNJpEJHySoiJcs,220293,4
